reach_end,reach_start,estimate,se,lcl,ucl,rkm_start,rkm_end,Region,Reach,RKM,GenLat_start,GenLon_start,GenLat_end,GenLon_end,release,mean_rel_date,count_at_start,count_at_end,group,reach_num,release_site
Blw_Salt,RBDD_Rel,0.989,0.004,0.978,0.994,461.579,456.888,Upper Sac R,RBDD_Rel to Blw_Salt,461.579 to 456.888,40.15444,-122.20249,40.1464,-122.15246,2021-12-15_RBDD_Rel,2021-12-15,200,142,1,1,RBDD_Rel
Colusa AC2,Blw_Salt,0.999,0,0.999,0.999,456.888,318.618,Lower Sac R,Blw_Salt to Colusa AC2,456.888 to 318.618,40.1464,-122.15246,39.28007,-122.01891,2021-12-15_RBDD_Rel,2021-12-15,142,125,1,2,RBDD_Rel
AbvColusaBr,Colusa AC2,0.996,0.002,0.991,0.998,318.618,307.738,Lower Sac R,Colusa AC2 to AbvColusaBr,318.618 to 307.738,39.28007,-122.01891,39.2205,-122.00847,2021-12-15_RBDD_Rel,2021-12-15,125,146,1,3,RBDD_Rel
AbvTisdale,AbvColusaBr,0.999,0,0.998,1,307.738,269.238,Lower Sac R,AbvColusaBr to AbvTisdale,307.738 to 269.238,39.2205,-122.00847,39.0364,-121.82918,2021-12-15_RBDD_Rel,2021-12-15,146,155,1,4,RBDD_Rel
BlwChinaBend,AbvTisdale,1,0,0.998,1,269.238,240.618,Lower Sac R,AbvTisdale to BlwChinaBend,269.238 to 240.618,39.0364,-121.82918,38.88406,-121.81713,2021-12-15_RBDD_Rel,2021-12-15,155,130,1,5,RBDD_Rel
Knights_RST,BlwChinaBend,1,0,1,1,240.618,222.05,Lower Sac R,BlwChinaBend to Knights_RST,240.618 to 222.05,38.88406,-121.81713,38.79248,-121.69087,2021-12-15_RBDD_Rel,2021-12-15,130,153,1,6,RBDD_Rel
KnightsBlwRST,Knights_RST,1,0,1,1,222.05,221.58,Lower Sac R,Knights_RST to KnightsBlwRST,222.05 to 221.58,38.79248,-121.69087,38.78877,-121.694,2021-12-15_RBDD_Rel,2021-12-15,153,149,1,7,RBDD_Rel
Abv_FremontWeir,KnightsBlwRST,1,0,1,1,221.58,215.18,Lower Sac R,KnightsBlwRST to Abv_FremontWeir,221.58 to 215.18,38.78877,-121.694,38.76009,-121.67145,2021-12-15_RBDD_Rel,2021-12-15,149,154,1,8,RBDD_Rel
Blw_Knights_GS3,Abv_FremontWeir,1,0,1,1,215.18,212.8,Lower Sac R,Abv_FremontWeir to Blw_Knights_GS3,215.18 to 212.8,38.76009,-121.67145,38.75972,-121.67329,2021-12-15_RBDD_Rel,2021-12-15,154,147,1,9,RBDD_Rel
Blw_FremontWeir,Blw_Knights_GS3,1,0,1,1,212.8,210.36,Lower Sac R,Blw_Knights_GS3 to Blw_FremontWeir,212.8 to 210.36,38.75972,-121.67329,38.77015,-121.6322,2021-12-15_RBDD_Rel,2021-12-15,147,116,1,10,RBDD_Rel
Blw_Elkhorn_GS1,Blw_FremontWeir,0.999,0.001,0.997,1,210.36,191.92,Lower Sac R,Blw_FremontWeir to Blw_Elkhorn_GS1,210.36 to 191.92,38.77015,-121.6322,38.64737,-121.57771,2021-12-15_RBDD_Rel,2021-12-15,116,144,1,11,RBDD_Rel
TowerBridge,Blw_Elkhorn_GS1,1,0,1,1,191.92,172,Lower Sac R,Blw_Elkhorn_GS1 to TowerBridge,191.92 to 172,38.64737,-121.57771,38.5802,-121.508,2021-12-15_RBDD_Rel,2021-12-15,144,151,1,12,RBDD_Rel
Little Pocket_DS of I80,TowerBridge,0.999,0.001,0.992,1,172,164.387,Lower Sac R,TowerBridge to Little Pocket_DS of I80,172 to 164.387,38.5802,-121.508,38.52448,-121.52849,2021-12-15_RBDD_Rel,2021-12-15,151,129,1,13,RBDD_Rel
Freeport,Little Pocket_DS of I80,0.998,0.001,0.994,0.999,164.387,152.438,Lower Sac R,Little Pocket_DS of I80 to Freeport,164.387 to 152.438,38.52448,-121.52849,38.46467,-121.50501,2021-12-15_RBDD_Rel,2021-12-15,129,146,1,14,RBDD_Rel
Abv_Clarksburg,Freeport,0.999,0.001,0.99,1,152.438,147.668,Lower Sac R,Freeport to Abv_Clarksburg,152.438 to 147.668,38.46467,-121.50501,38.43443,-121.52448,2021-12-15_RBDD_Rel,2021-12-15,146,145,1,15,RBDD_Rel
Hood,Abv_Clarksburg,0.999,0.001,0.994,1,147.668,138.228,Lower Sac R,Abv_Clarksburg to Hood,147.668 to 138.228,38.43443,-121.52448,38.3617,-121.52033,2021-12-15_RBDD_Rel,2021-12-15,145,143,1,16,RBDD_Rel
Benicia,Hood,0.984,0.002,0.98,0.987,138.228,52.144,Carquinez Strait,Hood to Benicia,138.228 to 52.144,38.3617,-121.52033,38.0423015,-122.1236,2021-12-15_RBDD_Rel,2021-12-15,143,33,1,17,RBDD_Rel
GoldenGateE,Benicia,0.989,0.003,0.981,0.994,52.144,1.71,SF Bay,Benicia to GoldenGateE,52.144 to 1.71,38.0423015,-122.1236,37.82794,-122.46168,2021-12-15_RBDD_Rel,2021-12-15,33,17,1,18,RBDD_Rel
Blw_Salt,RBDD_Rel,1,0,1,1,461.579,456.888,Upper Sac R,RBDD_Rel to Blw_Salt,461.579 to 456.888,40.15444,-122.20249,40.1464,-122.15246,2022-02-02_RBDD_Rel,2022-02-02,200,188,2,1,RBDD_Rel
Colusa AC2,Blw_Salt,0.987,0.001,0.985,0.989,456.888,318.618,Lower Sac R,Blw_Salt to Colusa AC2,456.888 to 318.618,40.1464,-122.15246,39.28007,-122.01891,2022-02-02_RBDD_Rel,2022-02-02,188,33,2,2,RBDD_Rel
AbvColusaBr,Colusa AC2,0.985,0.007,0.961,0.994,318.618,307.738,Lower Sac R,Colusa AC2 to AbvColusaBr,318.618 to 307.738,39.28007,-122.01891,39.2205,-122.00847,2022-02-02_RBDD_Rel,2022-02-02,33,25,2,3,RBDD_Rel
AbvTisdale,AbvColusaBr,0.991,0.003,0.982,0.995,307.738,269.238,Lower Sac R,AbvColusaBr to AbvTisdale,307.738 to 269.238,39.2205,-122.00847,39.0364,-121.82918,2022-02-02_RBDD_Rel,2022-02-02,25,20,2,4,RBDD_Rel
BlwChinaBend,AbvTisdale,0.993,0.004,0.979,0.998,269.238,240.618,Lower Sac R,AbvTisdale to BlwChinaBend,269.238 to 240.618,39.0364,-121.82918,38.88406,-121.81713,2022-02-02_RBDD_Rel,2022-02-02,20,12,2,5,RBDD_Rel
Knights_RST,BlwChinaBend,0.992,0.006,0.969,0.998,240.618,222.05,Lower Sac R,BlwChinaBend to Knights_RST,240.618 to 222.05,38.88406,-121.81713,38.79348,-121.6914625,2022-02-02_RBDD_Rel,2022-02-02,12,14,2,6,RBDD_Rel
KnightsBlwRST,Knights_RST,1,0,1,1,222.05,221.58,Lower Sac R,Knights_RST to KnightsBlwRST,222.05 to 221.58,38.79348,-121.6914625,38.78877,-121.694,2022-02-02_RBDD_Rel,2022-02-02,14,14,2,7,RBDD_Rel
Abv_FremontWeir,KnightsBlwRST,1,0,1,1,221.58,215.18,Lower Sac R,KnightsBlwRST to Abv_FremontWeir,221.58 to 215.18,38.78877,-121.694,38.76009,-121.67145,2022-02-02_RBDD_Rel,2022-02-02,14,13,2,8,RBDD_Rel
Blw_Knights_GS3,Abv_FremontWeir,1,0,1,1,215.18,212.8,Lower Sac R,Abv_FremontWeir to Blw_Knights_GS3,215.18 to 212.8,38.76009,-121.67145,38.75972,-121.67329,2022-02-02_RBDD_Rel,2022-02-02,13,14,2,9,RBDD_Rel
Blw_FremontWeir,Blw_Knights_GS3,1,0,1,1,212.8,210.36,Lower Sac R,Blw_Knights_GS3 to Blw_FremontWeir,212.8 to 210.36,38.75972,-121.67329,38.77015,-121.6322,2022-02-02_RBDD_Rel,2022-02-02,14,14,2,10,RBDD_Rel
Blw_Elkhorn_GS1,Blw_FremontWeir,0.987,0.007,0.96,0.996,210.36,191.92,Lower Sac R,Blw_FremontWeir to Blw_Elkhorn_GS1,210.36 to 191.92,38.77015,-121.6322,38.64737,-121.57771,2022-02-02_RBDD_Rel,2022-02-02,14,11,2,11,RBDD_Rel
TowerBridge,Blw_Elkhorn_GS1,1,0,1,1,191.92,172,Lower Sac R,Blw_Elkhorn_GS1 to TowerBridge,191.92 to 172,38.64737,-121.57771,38.5802,-121.508,2022-02-02_RBDD_Rel,2022-02-02,11,11,2,12,RBDD_Rel
Little Pocket_DS of I80,TowerBridge,1,0,1,1,172,164.387,Lower Sac R,TowerBridge to Little Pocket_DS of I80,172 to 164.387,38.5802,-121.508,38.52448,-121.52849,2022-02-02_RBDD_Rel,2022-02-02,11,9,2,13,RBDD_Rel
Freeport,Little Pocket_DS of I80,0.974,0.015,0.921,0.992,164.387,152.438,Lower Sac R,Little Pocket_DS of I80 to Freeport,164.387 to 152.438,38.52448,-121.52849,38.46467,-121.50501,2022-02-02_RBDD_Rel,2022-02-02,9,8,2,14,RBDD_Rel
Abv_Clarksburg,Freeport,1,0,1,1,152.438,147.668,Lower Sac R,Freeport to Abv_Clarksburg,152.438 to 147.668,38.46467,-121.50501,38.43443,-121.52448,2022-02-02_RBDD_Rel,2022-02-02,8,8,2,15,RBDD_Rel
Hood,Abv_Clarksburg,1,0,1,1,147.668,138.228,Lower Sac R,Abv_Clarksburg to Hood,147.668 to 138.228,38.43443,-121.52448,38.3617,-121.52033,2022-02-02_RBDD_Rel,2022-02-02,8,8,2,16,RBDD_Rel
Benicia,Hood,0.977,0.011,0.944,0.99,138.228,52.144,Carquinez Strait,Hood to Benicia,138.228 to 52.144,38.3617,-121.52033,38.0423015,-122.1236,2022-02-02_RBDD_Rel,2022-02-02,8,1,2,17,RBDD_Rel
Blw_Salt,RBDD_Rel,0.981,0.006,0.963,0.99,461.579,456.888,Upper Sac R,RBDD_Rel to Blw_Salt,461.579 to 456.888,40.15444,-122.20249,40.1464,-122.15246,2022-02-23_RBDD_Rel,2022-02-23,200,170,3,1,RBDD_Rel
Colusa AC2,Blw_Salt,0.983,0.002,0.98,0.986,456.888,318.618,Lower Sac R,Blw_Salt to Colusa AC2,456.888 to 318.618,40.1464,-122.15246,39.28007,-122.01891,2022-02-23_RBDD_Rel,2022-02-23,170,18,3,2,RBDD_Rel
AbvColusaBr,Colusa AC2,0.989,0.009,0.952,0.997,318.618,307.738,Lower Sac R,Colusa AC2 to AbvColusaBr,318.618 to 307.738,39.28007,-122.01891,39.2205,-122.00847,2022-02-23_RBDD_Rel,2022-02-23,18,14,3,3,RBDD_Rel
AbvTisdale,AbvColusaBr,0.996,0.003,0.985,0.999,307.738,269.238,Lower Sac R,AbvColusaBr to AbvTisdale,307.738 to 269.238,39.2205,-122.00847,39.0364,-121.82918,2022-02-23_RBDD_Rel,2022-02-23,14,14,3,4,RBDD_Rel
BlwChinaBend,AbvTisdale,1,0,1,1,269.238,240.618,Lower Sac R,AbvTisdale to BlwChinaBend,269.238 to 240.618,39.0364,-121.82918,38.88406,-121.81713,2022-02-23_RBDD_Rel,2022-02-23,14,12,3,5,RBDD_Rel
Knights_RST,BlwChinaBend,0.987,0.007,0.961,0.996,240.618,222.05,Lower Sac R,BlwChinaBend to Knights_RST,240.618 to 222.05,38.88406,-121.81713,38.79348,-121.6914625,2022-02-23_RBDD_Rel,2022-02-23,12,11,3,6,RBDD_Rel
KnightsBlwRST,Knights_RST,1,0,1,1,222.05,221.58,Lower Sac R,Knights_RST to KnightsBlwRST,222.05 to 221.58,38.79348,-121.6914625,38.78877,-121.694,2022-02-23_RBDD_Rel,2022-02-23,11,11,3,7,RBDD_Rel
Abv_FremontWeir,KnightsBlwRST,1,0,1,1,221.58,215.18,Lower Sac R,KnightsBlwRST to Abv_FremontWeir,221.58 to 215.18,38.78877,-121.694,38.76009,-121.67145,2022-02-23_RBDD_Rel,2022-02-23,11,10,3,8,RBDD_Rel
Blw_Knights_GS3,Abv_FremontWeir,1,0,1,1,215.18,212.8,Lower Sac R,Abv_FremontWeir to Blw_Knights_GS3,215.18 to 212.8,38.76009,-121.67145,38.75972,-121.67329,2022-02-23_RBDD_Rel,2022-02-23,10,11,3,9,RBDD_Rel
Blw_FremontWeir,Blw_Knights_GS3,1,0,1,1,212.8,210.36,Lower Sac R,Blw_Knights_GS3 to Blw_FremontWeir,212.8 to 210.36,38.75972,-121.67329,38.77015,-121.6322,2022-02-23_RBDD_Rel,2022-02-23,11,11,3,10,RBDD_Rel
Blw_Elkhorn_GS1,Blw_FremontWeir,0.983,0.01,0.948,0.995,210.36,191.92,Lower Sac R,Blw_FremontWeir to Blw_Elkhorn_GS1,210.36 to 191.92,38.77015,-121.6322,38.64737,-121.57771,2022-02-23_RBDD_Rel,2022-02-23,11,8,3,11,RBDD_Rel
TowerBridge,Blw_Elkhorn_GS1,0.993,0.007,0.953,0.999,191.92,172,Lower Sac R,Blw_Elkhorn_GS1 to TowerBridge,191.92 to 172,38.64737,-121.57771,38.5802,-121.508,2022-02-23_RBDD_Rel,2022-02-23,8,7,3,12,RBDD_Rel
Little Pocket_DS of I80,TowerBridge,1,0,1,1,172,164.387,Lower Sac R,TowerBridge to Little Pocket_DS of I80,172 to 164.387,38.5802,-121.508,38.52448,-121.52849,2022-02-23_RBDD_Rel,2022-02-23,7,7,3,13,RBDD_Rel
Freeport,Little Pocket_DS of I80,0.954,0.026,0.866,0.985,164.387,152.438,Lower Sac R,Little Pocket_DS of I80 to Freeport,164.387 to 152.438,38.52448,-121.52849,38.46467,-121.50501,2022-02-23_RBDD_Rel,2022-02-23,7,4,3,14,RBDD_Rel
Abv_Clarksburg,Freeport,1,0,1,1,152.438,147.668,Lower Sac R,Freeport to Abv_Clarksburg,152.438 to 147.668,38.46467,-121.50501,38.43443,-121.52448,2022-02-23_RBDD_Rel,2022-02-23,4,4,3,15,RBDD_Rel
Hood,Abv_Clarksburg,1,0,1,1,147.668,138.228,Lower Sac R,Abv_Clarksburg to Hood,147.668 to 138.228,38.43443,-121.52448,38.3617,-121.52033,2022-02-23_RBDD_Rel,2022-02-23,4,4,3,16,RBDD_Rel
Benicia,Hood,0.997,0.003,0.976,1,138.228,52.144,Carquinez Strait,Hood to Benicia,138.228 to 52.144,38.3617,-121.52033,38.0423015,-122.1236,2022-02-23_RBDD_Rel,2022-02-23,4,3,3,17,RBDD_Rel
GoldenGateE,Benicia,1,0,1,1,52.144,1.71,SF Bay,Benicia to GoldenGateE,52.144 to 1.71,38.0423015,-122.1236,37.82794,-122.46168,2022-02-23_RBDD_Rel,2022-02-23,3,3,3,18,RBDD_Rel
Blw_Salt,RBDD_Rel,0.989,0.006,0.971,0.996,461.579,456.888,Upper Sac R,RBDD_Rel to Blw_Salt,461.579 to 456.888,40.15444,-122.20249,40.1464,-122.15246,2022-03-17_RBDD_Rel,2022-03-17,200,178,4,1,RBDD_Rel
Colusa AC2,Blw_Salt,0.988,0.001,0.985,0.99,456.888,318.618,Lower Sac R,Blw_Salt to Colusa AC2,456.888 to 318.618,40.1464,-122.15246,39.28007,-122.01891,2022-03-17_RBDD_Rel,2022-03-17,178,33,4,2,RBDD_Rel
AbvColusaBr,Colusa AC2,0.992,0.006,0.968,0.998,318.618,307.738,Lower Sac R,Colusa AC2 to AbvColusaBr,318.618 to 307.738,39.28007,-122.01891,39.2205,-122.00847,2022-03-17_RBDD_Rel,2022-03-17,33,29,4,3,RBDD_Rel
AbvTisdale,AbvColusaBr,0.991,0.003,0.983,0.996,307.738,269.238,Lower Sac R,AbvColusaBr to AbvTisdale,307.738 to 269.238,39.2205,-122.00847,39.0364,-121.82918,2022-03-17_RBDD_Rel,2022-03-17,29,22,4,4,RBDD_Rel
BlwChinaBend,AbvTisdale,0.997,0.002,0.986,0.999,269.238,240.618,Lower Sac R,AbvTisdale to BlwChinaBend,269.238 to 240.618,39.0364,-121.82918,38.88406,-121.81713,2022-03-17_RBDD_Rel,2022-03-17,22,19,4,5,RBDD_Rel
Knights_RST,BlwChinaBend,0.997,0.003,0.978,1,240.618,222.05,Lower Sac R,BlwChinaBend to Knights_RST,240.618 to 222.05,38.88406,-121.81713,38.79348,-121.6914625,2022-03-17_RBDD_Rel,2022-03-17,19,19,4,6,RBDD_Rel
KnightsBlwRST,Knights_RST,1,0,1,1,222.05,221.58,Lower Sac R,Knights_RST to KnightsBlwRST,222.05 to 221.58,38.79348,-121.6914625,38.78877,-121.694,2022-03-17_RBDD_Rel,2022-03-17,19,19,4,7,RBDD_Rel
Abv_FremontWeir,KnightsBlwRST,0.992,0.008,0.943,0.999,221.58,215.18,Lower Sac R,KnightsBlwRST to Abv_FremontWeir,221.58 to 215.18,38.78877,-121.694,38.76009,-121.67145,2022-03-17_RBDD_Rel,2022-03-17,19,17,4,8,RBDD_Rel
